timestamp,x,y,z
1674563302737,-0.862126,-3.589352,-0.332914
1674563302747,0.264468,-1.977279,-0.769077
1674563302757,0.304509,-2.032541,-0.732019
1674563302767,1.000988,1.873465,0.135939
1674563302778,1.056220,1.753351,0.141900
1674563302788,1.506981,5.896849,1.526665
1674563302797,1.561503,5.739923,1.502127
1674563302808,2.385597,8.696526,1.643826
1674563302818,2.448468,8.475875,1.598688
1674563302828,2.534004,5.921219,0.568007
1674563302838,2.555909,5.840976,0.558254
1674563302848,2.423235,0.660642,-0.230251
1674563302859,2.413517,0.691219,-0.230912
1674563302869,3.456912,1.097745,-0.374316
1674563302879,3.430534,1.133824,-0.412717
1674563302888,2.774195,0.914750,-1.544340
1674563302899,2.745269,0.966991,-1.573440
1674563302908,0.263947,-2.940570,-1.165482
1674563302919,0.231590,-2.823007,-1.144033
1674563302929,-1.327646,-6.953101,-1.934789
1674563302939,-1.363670,-6.829037,-1.906787
1674563302948,-2.667204,-9.999784,-2.959508
1674563302959,-2.692933,-9.902153,-2.923515
1674563302969,-1.810520,-10.535103,-2.631039
1674563302979,-1.819922,-10.487658,-2.603061
1674563302988,-1.755126,-4.300494,-1.637822
1674563302999,-1.735432,-4.321309,-1.609993
1674563303009,-0.848708,-3.003317,0.277064
1674563303019,-0.822165,-3.045490,0.300370
1674563303030,0.119015,-1.283792,-0.386360
1674563303040,0.153973,-1.340814,-0.354386
1674563303049,0.504729,0.826735,0.317016
1674563303059,0.546020,0.727192,0.324378
1674563303070,1.069423,3.639831,1.375510
1674563303079,1.113073,3.481214,1.337982
1674563303090,1.825963,7.324747,1.038992
1674563303099,1.879029,7.123067,1.007880
1674563303109,2.394875,5.533621,0.268281
1674563303120,2.412363,5.453035,0.254253
1674563303130,2.114186,1.145948,-0.562054
1674563303139,2.107146,1.162943,-0.568778
1674563303149,3.136057,1.756073,-0.224935
1674563303159,3.114697,1.778819,-0.265698
1674563303169,2.940848,0.207378,-1.725329
1674563303180,2.871671,0.367569,-1.783394
1674563303190,1.093804,-1.699830,-2.046605
1674563303200,1.065445,-1.587844,-2.030485
1674563303210,-0.748013,-4.781507,-0.988118
1674563303221,-0.790975,-4.660117,-0.992710
1674563303231,-2.065629,-8.322725,-1.814070
1674563303240,-2.099110,-8.211561,-1.794875
1674563303251,-1.959966,-11.585559,-2.185504
1674563303261,-1.981899,-11.504660,-2.160040
1674563303270,-1.483169,-6.977643,-1.814251
1674563303281,-1.474640,-6.968829,-1.782622
1674563303290,-1.262507,-3.120711,-0.172181
1674563303301,-1.233714,-3.164230,-0.141677
1674563303310,-0.385098,-2.206187,0.238927
1674563303321,-0.351181,-2.270102,0.264549
1674563303330,0.716751,1.792430,0.090360
1674563303340,0.764492,1.674786,0.104577
1674563303351,1.177903,2.901640,0.290224
1674563303361,1.219552,2.783477,0.296735
1674563303372,1.997323,6.989411,0.731829
1674563303382,2.054893,6.782086,0.718829
1674563303392,2.572190,6.363623,0.403339
1674563303402,2.594613,6.269310,0.397443
