timestamp,x,y,z
1674564408767,-0.104842,0.087009,-0.115448
1674564408777,-0.102065,0.084482,-0.115531
1674564408787,-0.173184,-0.008748,-0.034298
1674564408798,-0.168255,-0.008766,-0.034750
1674564408807,-0.035567,0.018919,-0.168994
1674564408817,-0.036689,0.016409,-0.168716
1674564408826,-0.001474,0.000501,-0.170750
1674564408836,-0.082050,0.012760,-0.046031
1674564408847,-0.082579,0.009077,-0.045720
1674564408858,0.000820,0.131050,-0.165856
1674564408867,-0.002065,0.124539,-0.165123
1674564408878,0.003217,-0.005198,-0.042526
1674564408887,0.001596,-0.007050,-0.042246
1674564408898,-0.028992,0.091337,-0.118495
1674564408908,-0.029343,0.087401,-0.118164
1674564408918,-0.081132,-0.104187,0.001598
1674564408927,-0.079021,-0.101460,0.001207
1674564408938,-0.008485,0.013272,-0.190489
1674564408948,-0.010345,0.011055,-0.190160
1674564408957,-0.114500,-0.086945,-0.031949
1674564408967,-0.113105,-0.087219,-0.032048
1674564408978,-0.065179,0.033375,-0.075015
1674564408987,-0.066570,0.029112,-0.074566
1674564408997,-0.035588,-0.085879,-0.081538
1674564409007,-0.035611,-0.083983,-0.081683
1674564409018,0.057402,-0.168152,0.066545
1674564409027,0.054142,-0.165321,0.066609
1674564409039,-0.130952,0.125484,-0.055242
1674564409049,-0.128787,0.119347,-0.054956
1674564409059,0.005809,-0.021723,-0.045280
1674564409069,0.006055,-0.021019,-0.045357
1674564409079,-0.007816,-0.131735,-0.045535
1674564409089,-0.007833,-0.128356,-0.045794
1674564409098,-0.073333,0.112345,-0.108041
1674564409109,-0.072771,0.107131,-0.107685
1674564409118,-0.098188,0.196130,-0.145712
1674564409129,-0.096244,0.191469,-0.145514
1674564409139,-0.036512,-0.003302,-0.178948
1674564409148,-0.035773,-0.002199,-0.179098
1674564409159,0.041396,0.010458,-0.011706
1674564409168,0.040183,0.010779,-0.011628
1674564409179,0.116955,-0.150178,-0.116673
1674564409188,0.111629,-0.148585,-0.116339
1674564409198,-0.039328,0.055409,-0.010670
1674564409209,-0.040403,0.050990,-0.010227
1674564409220,0.133883,0.032787,-0.086458
1674564409229,0.128857,0.029730,-0.085775
1674564409240,-0.022009,-0.069742,0.007684
1674564409249,-0.022009,-0.069742,0.007684
1674564409259,-0.063458,-0.176807,0.074301
1674564409269,-0.061697,-0.172410,0.073798
1674564409280,-0.027283,-0.002027,-0.015043
1674564409290,-0.026971,-0.003416,-0.014961
1674564409299,0.023858,0.091384,-0.034082
1674564409310,0.022689,0.087846,-0.033701
1674564409320,0.007339,0.160896,-0.150582
1674564409330,0.007439,0.156404,-0.150233
1674564409340,0.006022,0.093207,-0.037585
1674564409350,0.007332,0.091938,-0.037598
1674564409359,-0.025359,0.030679,-0.042338
1674564409369,-0.024468,0.029231,-0.042300
1674564409379,-0.078300,0.135346,-0.128420
1674564409389,-0.075767,0.131325,-0.128314
1674564409400,-0.006465,0.051054,-0.197603
1674564409410,-0.006463,0.049082,-0.197442
1674564409420,-0.085564,0.042283,-0.142230
1674564409430,-0.082508,0.041731,-0.142449
1674564409441,0.025981,-0.183260,0.084599
1674564409450,0.025678,-0.178036,0.084196
1674564409461,0.148331,-0.136444,-0.059490
1674564409471,0.143182,-0.136049,-0.059077
1674564409480,-0.009693,0.086365,-0.077816
1674564409491,-0.010396,0.080834,-0.077303
1674564409500,0.041448,0.054550,-0.141450
1674564409510,0.040475,0.052585,-0.141203
1674564409521,-0.037370,-0.226152,-0.000226
1674564409530,-0.033535,-0.216230,-0.001373
1674564409541,0.021728,-0.256147,-0.047708
1674564409550,0.020886,-0.250606,-0.048079
1674564409560,-0.150818,0.068192,-0.129513
1674564409570,-0.148109,0.062365,-0.129282
1674564409582,-0.030715,0.167295,-0.217621
1674564409591,-0.030377,0.161839,-0.217208
1674564409601,-0.068159,-0.188356,-0.109310
1674564409612,-0.065901,-0.181424,-0.110069
1674564409622,-0.006570,0.042596,-0.000669
1674564409632,-0.006348,0.041937,-0.000635
1674564409642,-0.006400,0.040330,-0.000502
1674564409652,-0.111446,0.058468,0.021094
1674564409661,-0.109183,0.056856,0.021030
1674564409671,0.088324,-0.155821,-0.000649
1674564409681,0.084285,-0.154683,-0.000396
1674564409691,0.033373,0.101519,-0.088683
1674564409701,0.031206,0.096000,-0.088048
1674564409711,-0.130959,0.017154,-0.061185
1674564409721,-0.129187,0.013078,-0.061003
1674564409732,-0.130906,-0.027542,-0.030165
1674564409742,-0.127151,-0.025773,-0.030633
1674564409752,0.093946,-0.022074,0.050330
1674564409762,0.091724,-0.020816,0.050417
1674564409773,0.124885,-0.123079,0.017099
1674564409782,0.120941,-0.120985,0.017266
1674564409793,-0.002235,0.050076,-0.080629
1674564409803,-0.002169,0.046776,-0.080365
1674564409812,0.010405,0.077685,-0.104135
1674564409822,0.011199,0.075693,-0.104038
1674564409832,-0.054353,-0.034844,-0.168732
1674564409842,-0.050939,-0.031944,-0.169264
1674564409853,-0.023759,-0.110400,-0.007069
1674564409862,-0.021985,-0.106550,-0.007534
1674564409872,-0.078735,-0.016172,-0.196774
1674564409883,-0.077160,-0.017876,-0.196770
1674564409892,-0.051461,-0.033413,-0.098719
1674564409903,-0.049874,-0.032737,-0.098908
1674564409912,0.104287,-0.218608,-0.082307
1674564409922,0.100333,-0.214746,-0.082286
1674564409934,-0.095099,-0.023292,-0.027105
1674564409943,-0.093776,-0.026004,-0.026999
1674564409954,-0.047333,0.079147,-0.175233
1674564409964,-0.047426,0.075367,-0.174916
1674564409974,0.001612,-0.248828,0.047611
1674564409983,0.002169,-0.240123,0.046856
1674564409993,0.073737,-0.057896,-0.001591
1674564410003,0.071382,-0.057057,-0.001457
1674564410013,-0.102535,0.156063,0.027383
1674564410023,-0.099239,0.151508,0.027468
1674564410033,-0.024519,0.048939,-0.025064
1674564410043,-0.024047,0.046487,-0.024904
1674564410053,-0.192719,0.104553,0.027777
1674564410063,-0.185917,0.102500,0.027370
1674564410073,-0.002476,-0.028525,-0.040012
1674564410084,-0.002190,-0.027876,-0.040090
1674564410094,-0.128751,0.044690,-0.052139
1674564410103,-0.124337,0.044349,-0.052478
1674564410114,-0.031556,-0.121144,0.071630
1674564410125,-0.030136,-0.118239,0.071276
1674564410135,0.047951,-0.007713,-0.093794
1674564410144,0.044962,-0.011155,-0.093266
1674564410155,-0.072011,0.188959,-0.037788
1674564410164,-0.070939,0.181801,-0.037288
1674564410175,-0.019601,0.106601,-0.058430
1674564410184,-0.018818,0.104524,-0.058321
1674564410194,0.021246,-0.161566,-0.012963
1674564410204,0.021566,-0.156225,-0.013435
1674564410214,0.025334,0.138503,-0.116475
1674564410224,0.023856,0.132546,-0.115858
1674564410234,-0.058108,0.079460,-0.096228
1674564410244,-0.056257,0.076479,-0.096129
1674564410255,0.007388,0.054705,-0.172595
1674564410264,0.007226,0.052583,-0.172402
1674564410275,-0.109241,-0.078131,-0.076626
1674564410285,-0.105217,-0.076213,-0.077119
1674564410295,0.007654,-0.070514,-0.153996
1674564410306,0.006529,-0.070711,-0.153888
1674564410316,-0.200260,-0.025182,-0.062883
1674564410326,-0.195192,-0.025481,-0.063271
1674564410335,0.024290,-0.040719,-0.104209
1674564410346,0.021752,-0.041932,-0.103900
1674564410355,-0.099909,0.019445,-0.094094
1674564410366,-0.097501,0.018639,-0.094221
1674564410375,-0.023136,-0.220867,0.027623
1674564410385,-0.024045,-0.216423,0.027320
1674564410395,-0.071518,0.054021,0.000955
1674564410406,-0.071695,0.049078,0.001388
1674564410415,-0.025631,0.147560,-0.115535
1674564410426,-0.026064,0.141826,-0.115008
1674564410436,-0.080940,0.059223,-0.085994
1674564410445,-0.078123,0.059944,-0.086284
1674564410455,-0.024627,-0.125126,-0.010111
1674564410465,-0.023724,-0.120668,-0.010566
1674564410477,-0.023461,-0.118443,-0.010777
1674564410487,-0.140374,0.088536,-0.104226
1674564410496,-0.137088,0.084615,-0.104155
1674564410506,-0.085865,0.172459,-0.181125
1674564410517,-0.083935,0.168365,-0.180925
1674564410527,-0.058848,0.012319,-0.027625
1674564410537,-0.056397,0.013703,-0.027938
1674564410547,0.113540,-0.001818,0.012237
1674564410557,0.110508,-0.001286,0.012429
1674564410566,-0.004525,0.072376,-0.080644
1674564410577,-0.004404,0.069479,-0.080404
1674564410587,0.007169,0.154644,-0.039404
1674564410596,0.006760,0.150195,-0.038985
1674564410606,-0.014333,0.018181,-0.031598
1674564410616,-0.013154,0.018874,-0.031752
1674564410626,0.066095,-0.010150,-0.026961
1674564410636,0.063745,-0.011022,-0.026699
1674564410646,0.027953,0.030430,-0.052697
1674564410656,0.026691,0.027620,-0.052351
1674564410668,-0.091637,0.156889,-0.102308
1674564410678,-0.089625,0.152394,-0.102072
1674564410688,-0.060891,-0.255368,-0.657099
1674564410698,-0.060747,-0.249393,-0.657640
1674564410707,-0.202223,0.027861,-0.320831
1674564410718,-0.197448,0.028634,-0.321276
1674564410728,-0.426153,-0.266323,-0.252304
1674564410737,-0.416419,-0.257916,-0.253792
1674564410747,0.115374,-0.145242,-0.214164
1674564410757,0.102894,-0.141056,-0.213554
1674564410768,0.250129,-0.305012,-0.167551
1674564410777,0.235944,-0.299739,-0.166863
1674564410788,0.105743,-0.104833,-0.051248
1674564410798,0.097922,-0.106966,-0.050424
1674564410807,0.111890,0.120158,0.065280
1674564410818,0.105143,0.113424,0.066418
1674564410828,0.547569,0.027483,0.280195
1674564410837,0.534446,0.025711,0.281469
1674564410848,-0.287181,0.005817,0.066465
1674564410859,-0.271334,0.007765,0.064937
1674564410868,0.224334,-0.022666,0.063838
1674564410878,0.218625,-0.024130,0.064444
1674564410889,0.056800,0.244682,0.144074
1674564410898,0.056387,0.239192,0.144582
1674564410908,-0.119120,0.052127,0.010695
1674564410918,-0.112691,0.054583,0.009939
1674564410928,-0.033151,0.013314,0.002154
1674564410938,-0.031005,0.014088,0.001908
1674564410949,-0.137073,0.139990,-0.081896
1674564410958,-0.133069,0.135470,-0.081839
1674564410969,-0.102819,0.030794,-0.132051
1674564410979,-0.100334,0.028968,-0.132096
1674564410988,-0.177533,0.132181,-0.112918
1674564410999,-0.173560,0.127475,-0.112830
1674564411009,0.086236,-0.080712,0.026069
1674564411019,0.083175,-0.080720,0.026320
1674564411030,0.079516,-0.022082,-0.021133
1674564411040,0.076400,-0.025158,-0.020604
1674564411050,-0.042948,0.252276,-0.024992
1674564411059,-0.041538,0.244616,-0.024423
1674564411069,-0.029884,-0.050261,-0.021719
1674564411080,-0.027610,-0.046918,-0.022207
1674564411090,0.053682,-0.298943,-0.008402
1674564411100,0.053557,-0.289472,-0.009236
1674564411110,0.093608,-0.083894,-0.031337
1674564411119,0.092046,-0.083738,-0.031222
1674564411130,0.040502,-0.011806,-0.069414
1674564411139,0.040998,-0.012154,-0.069425
1674564411149,0.085428,0.047122,-0.124733
1674564411160,0.086065,0.048945,-0.124945
1674564411169,0.072210,-0.152442,-0.113197
1674564411179,0.072892,-0.145666,-0.113843
1674564411189,-0.060256,-0.034622,-0.157481
1674564411199,-0.056529,-0.033119,-0.157914
1674564411211,-0.094540,0.225428,-0.158140
1674564411220,-0.091924,0.219347,-0.157827
1674564411231,0.157144,0.288857,0.036185
1674564411240,0.154127,0.284247,0.036831
1674564411251,0.245205,0.080236,0.056404
1674564411260,0.245205,0.080236,0.056404
1674564411271,-0.059053,0.209547,0.108858
1674564411281,-0.050809,0.208951,0.108244
1674564411290,-0.120509,0.388241,0.174518
1674564411301,-0.108861,0.386184,0.173779
1674564411311,0.037542,0.154556,0.072276
1674564411320,0.047769,0.161940,0.070850
1674564411331,0.058654,0.170511,0.069290
1674564411340,0.139070,-0.246926,0.143519
1674564411350,0.148883,-0.229588,0.141277
1674564411360,0.015464,-0.122018,0.043094
1674564411371,0.028747,-0.110011,0.041080
1674564411380,0.101928,0.302290,0.031701
1674564411392,0.111647,0.302386,0.030968
1674564411402,0.200541,0.158758,-0.027387
1674564411412,0.209891,0.167880,-0.028821
1674564411422,0.129735,-0.179124,-0.001851
1674564411431,0.143593,-0.158203,-0.004498
1674564411442,-0.299085,0.009149,0.060034
1674564411452,-0.273714,0.022194,0.057344
1674564411462,-0.162078,0.036217,-0.069441
1674564411472,-0.144019,0.046944,-0.071355
1674564411481,-0.136924,-0.210268,-0.161680
1674564411492,-0.121019,-0.192967,-0.163845
1674564411502,-0.039393,-0.328474,-0.158563
1674564411511,-0.028733,-0.311999,-0.160275
1674564411522,-0.274819,-0.068153,-0.116292
1674564411531,-0.257416,-0.061494,-0.117656
1674564411541,0.047963,0.133955,0.027072
1674564411552,0.054497,0.136572,0.026574
1674564411563,0.415174,0.186310,0.104939
1674564411573,0.416659,0.193326,0.104422
1674564411583,0.226446,0.149082,-0.011545
1674564411593,0.240929,0.169344,-0.013463
1674564411602,-0.025798,-0.002551,-0.154493
1674564411613,0.000995,0.029825,-0.157458
1674564411623,0.158103,-0.007440,0.076496
1674564411632,0.183827,0.029567,0.073730
1674564411642,0.573438,0.148128,0.279330
1674564411652,0.593756,0.183571,0.277215
1674564411663,0.558123,0.414892,-0.048032
1674564411672,0.587813,0.458018,-0.050274
1674564411682,0.378288,0.609170,-0.289432
1674564411693,0.422396,0.667918,-0.291657
1674564411703,0.207824,0.344394,0.010365
1674564411712,0.052044,0.299602,0.014414
1674564411724,0.062782,-0.590176,0.353473
1674564411734,0.026207,-0.531729,0.354175
1674564411744,-0.142043,-1.331394,0.745752
1674564411754,-0.200933,-1.276434,0.748382
1674564411763,-0.087086,-1.457993,0.838106
1674564411773,-0.173103,-1.414641,0.843477
1674564411784,-0.641294,-1.629749,0.436123
1674564411793,-0.715729,-1.572702,0.442885
1674564411803,-1.546810,-2.282449,0.666271
1674564411814,-1.601565,-2.202244,0.674001
1674564411824,-1.490476,-3.586286,1.724677
1674564411833,-1.570581,-3.517333,1.736418
1674564411844,-0.989874,-4.769309,2.116857
1674564411853,-1.126214,-4.720206,2.136827
1674564411863,-1.141574,-5.396291,1.970613
1674564411874,-1.247559,-5.338480,1.990777
1674564411884,-2.101877,-4.591540,1.336292
1674564411893,-2.124556,-4.511447,1.347215
1674564411905,-3.030362,-4.096898,0.926234
1674564411915,-2.980972,-4.003211,0.928297
1674564411925,-3.114720,-4.080824,0.396998
1674564411934,-3.069503,-3.996937,0.400681
1674564411945,-3.285677,-3.371287,0.174181
1674564411955,-3.257456,-3.296165,0.180790
1674564411964,-4.182794,-2.631248,0.007872
1674564411974,-4.147868,-2.552778,0.015367
1674564411984,-4.699234,-2.933023,-0.433599
1674564411995,-4.705527,-2.859216,-0.419872
1674564412005,-5.023272,-2.414988,-1.209569
1674564412014,-5.023272,-2.414988,-1.209569
1674564412024,-5.431633,-1.763301,-1.918657
1674564412034,-5.401468,-1.704554,-1.911188
1674564412044,-5.757059,-1.224795,-2.088632
1674564412054,-5.701616,-1.176903,-2.086053
1674564412064,-5.737422,-0.961433,-2.242893
1674564412075,-5.701159,-0.925759,-2.239640
1674564412085,-5.433922,-1.335032,-3.043443
1674564412095,-5.459203,-1.300783,-3.032435
1674564412105,-5.585127,-0.671194,-3.195117
1674564412116,-5.592473,-0.635618,-3.185740
1674564412126,-5.663026,-0.959895,-3.335495
1674564412135,-5.661116,-0.927274,-3.327778
1674564412146,-5.328818,-0.990211,-3.287902
1674564412155,-5.335530,-0.971100,-3.282239
1674564412166,-5.336460,-0.956629,-3.278471
1674564412176,-5.002001,-0.510296,-3.297844
1674564412185,-4.984609,-0.500843,-3.297704
1674564412195,-5.207766,-0.474314,-2.982643
1674564412205,-5.172874,-0.468255,-2.985523
1674564412216,-5.268199,-0.239500,-2.719326
1674564412225,-5.226054,-0.244645,-2.725777
1674564412236,-5.115295,-0.167402,-2.687690
1674564412246,-5.072845,-0.177441,-2.695179
1674564412255,-5.403103,-0.185556,-2.985872
1674564412265,-5.403103,-0.185556,-2.985872
1674564412275,-5.832582,0.027495,-2.967229
1674564412285,-5.755538,0.011622,-2.978192
1674564412296,-5.900140,-0.199869,-2.849444
1674564412307,-5.830049,-0.212742,-2.857871
1674564412317,-5.796302,-0.760022,-2.838559
1674564412326,-5.731837,-0.765311,-2.843816
1674564412336,-5.666251,-1.046192,-2.654601
1674564412347,-5.615749,-1.051864,-2.658462
1674564412357,-5.614104,-0.678766,-2.725194
1674564412367,-5.562027,-0.696606,-2.731449
1674564412377,-5.515544,-0.589848,-2.967028
1674564412387,-5.460631,-0.605761,-2.972269
1674564412396,-5.422426,-0.526881,-2.527022
1674564412406,-5.366521,-0.545365,-2.532162
1674564412417,-4.989446,-0.489331,-2.084639
1674564412426,-4.940891,-0.510248,-2.089566
1674564412437,-4.991453,-0.965406,-1.823529
1674564412446,-4.939286,-0.979975,-1.826437
1674564412457,-4.758697,-1.142317,-1.971267
1674564412467,-4.758697,-1.142317,-1.971267
1674564412477,-4.948900,-0.405175,-2.187747
1674564412487,-4.876302,-0.440462,-2.192945
1674564412498,-4.852812,-0.669142,-2.467608
1674564412508,-4.769529,-0.699012,-2.469771
1674564412518,-4.630807,-1.024232,-1.977755
1674564412528,-4.545828,-1.049357,-1.977213
1674564412538,-4.415556,-1.232364,-1.941702
1674564412548,-4.328925,-1.250031,-1.937925
1674564412558,-4.432822,-1.661002,-1.813313
1674564412567,-4.342687,-1.673568,-1.806551
1674564412578,-4.302905,-1.753761,-1.983750
1674564412587,-4.209592,-1.773750,-1.976239
1674564412597,-4.101849,-1.538058,-1.973612
1674564412607,-4.003170,-1.576672,-1.966741
1674564412618,-3.724733,-0.976228,-1.918824
1674564412628,-3.624477,-1.033885,-1.912526
1674564412637,-3.664607,-1.144106,-1.864414
1674564412647,-3.568116,-1.198787,-1.855553
1674564412658,-3.462109,-1.475378,-1.708528
1674564412668,-3.462109,-1.475378,-1.708528
1674564412679,-3.398254,-1.630632,-1.838973
1674564412689,-3.313267,-1.687460,-1.828017
1674564412699,-3.353743,-1.905134,-1.816882
1674564412709,-3.269516,-1.970924,-1.804964
1674564412719,-3.106455,-1.458913,-1.601130
1674564412729,-3.021324,-1.545015,-1.588672
1674564412738,-2.800503,-1.938322,-1.735476
1674564412749,-2.721488,-2.022576,-1.721404
1674564412758,-2.992080,-2.392183,-2.295341
1674564412768,-2.912097,-2.471753,-2.277772
1674564412779,-3.377394,-1.848903,-2.925321
1674564412788,-3.292233,-1.933738,-2.903652
1674564412799,-3.704163,-2.060370,-2.987536
1674564412808,-3.624837,-2.136710,-2.964419
1674564412818,-3.544807,-2.449582,-3.179051
1674564412828,-3.477023,-2.524450,-3.157310
1674564412839,-3.459105,-2.570203,-3.368195
1674564412850,-3.398555,-2.657133,-3.346829
1674564412860,-3.442374,-1.926937,-3.091112
1674564412869,-3.386190,-2.039867,-3.068381
1674564412880,-3.444541,-2.724912,-2.615955
1674564412890,-3.411271,-2.814803,-2.599730
1674564412899,-2.738841,-3.133862,-2.159296
1674564412910,-2.737418,-3.199417,-2.155245
1674564412920,-2.449642,-3.764555,-1.612489
1674564412930,-2.465745,-3.813036,-1.615647
1674564412940,-1.781857,-3.722654,-0.967931
1674564412950,-1.808229,-3.787040,-0.973220
1674564412960,-1.779731,-3.730565,-0.510598
1674564412969,-1.800244,-3.826019,-0.509406
1674564412980,-1.814166,-3.339037,-0.506730
1674564412989,-1.827173,-3.465944,-0.496559
1674564413000,-1.840016,-3.596066,-0.484071
1674564413010,-1.776469,-3.420698,-0.621118
1674564413020,-1.790988,-3.543222,-0.606797
1674564413030,-2.115658,-4.227976,-1.483649
1674564413040,-2.123058,-4.315027,-1.470238
1674564413051,-2.636719,-4.600671,-2.034601
1674564413060,-2.637666,-4.674693,-2.019934
1674564413070,-3.532569,-3.700154,-3.117755
1674564413080,-3.518776,-3.795433,-3.091763
1674564413089,-4.890037,-4.217235,-3.662722
1674564413100,-4.858891,-4.275229,-3.637152
1674564413109,-5.638125,4.364316,-2.129522
1674564413120,-5.503949,4.301288,-2.134917
1674564413129,-4.409196,3.894529,-1.529665
1674564413140,-4.302848,3.834200,-1.538796
1674564413149,-2.936453,3.889479,-0.018692
1674564413160,-2.859386,3.815326,-0.049819
1674564413170,-2.326669,3.609766,0.168355
1674564413180,-2.261513,3.537084,0.136267
1674564413190,-1.804943,3.446050,1.360883
1674564413200,-1.748629,3.368910,1.323646
1674564413211,-1.042376,3.191478,1.840777
1674564413221,-0.998617,3.107009,1.794246
1674564413230,-1.422356,2.758293,1.278864
1674564413241,-1.369572,2.670962,1.237967
1674564413251,-1.708847,3.159350,0.849450
1674564413261,-1.646693,3.055423,0.804625
1674564413271,-1.838169,3.290339,0.337644
1674564413281,-1.772347,3.194747,0.305030
1674564413290,-2.506919,2.597669,-0.646341
1674564413301,-2.435289,2.536943,-0.648558
1674564413310,-2.700524,3.424030,-0.785504
1674564413320,-2.700524,3.424030,-0.785504
1674564413331,-3.456000,3.057341,-1.887627
1674564413340,-3.365719,2.989083,-1.878406
1674564413351,-4.005433,2.262705,-2.588688
1674564413362,-3.914657,2.227026,-2.555447
1674564413372,-3.160797,3.007044,-2.215722
1674564413382,-3.087730,2.939704,-2.210682
1674564413392,-2.724576,2.539678,-1.865880
1674564413402,-2.662338,2.486093,-1.857160
1674564413411,-2.154966,2.353745,-1.599382
1674564413422,-2.154966,2.353745,-1.599382
1674564413432,-1.879036,2.126051,-1.732663
1674564413441,-1.831008,2.105595,-1.711287
1674564413451,-1.287801,1.573229,-0.914496
1674564413462,-1.259823,1.561127,-0.901706
1674564413472,-0.731368,1.979433,-0.294965
1674564413482,-0.715987,1.941908,-0.305654
1674564413491,-0.592204,1.586567,0.737175
1674564413502,-0.585425,1.545680,0.718924
1674564413511,-0.453072,2.012818,1.417645
1674564413521,-0.448631,1.958440,1.390897
1674564413532,-0.437895,0.839882,1.116104
1674564413541,-0.433064,0.817950,1.107817
1674564413553,-0.752185,0.645537,0.588737
1674564413563,-0.736581,0.627940,0.590591
1674564413573,-1.121610,0.841749,0.449564
1674564413582,-1.096209,0.817736,0.455295
1674564413593,-1.157656,0.673604,-0.193457
1674564413602,-1.124012,0.654472,-0.178813
1674564413613,-1.716590,2.016721,-0.172071
1674564413623,-1.673675,1.956968,-0.170798
1674564413632,-2.085526,2.165233,-0.929188
1674564413642,-2.029176,2.108679,-0.914658
1674564413652,-2.287367,1.122669,-1.683007
1674564413663,-2.217040,1.107544,-1.635625
1674564413673,-2.085378,1.672339,-2.175647
1674564413683,-2.014470,1.646548,-2.130973
1674564413692,-2.497159,1.939559,-2.406286
1674564413702,-2.418911,1.909130,-2.355472
1674564413713,-2.850523,2.434790,-2.563468
1674564413723,-2.776324,2.392554,-2.519207
1674564413734,-2.349417,1.945467,-2.473708
1674564413743,-2.284517,1.921438,-2.426551
1674564413754,-1.301493,0.528603,-0.427608
1674564413764,-1.272912,0.531058,-0.399783
1674564413774,-1.246838,0.531743,-0.374946
1674564413783,-0.003355,0.159297,0.370067
1674564413793,-0.002510,0.158078,0.370277
1674564413803,-0.171277,-0.691832,0.462116
1674564413813,-0.168433,-0.674228,0.473398
1674564413823,0.427380,-0.001845,1.138603
1674564413834,0.423263,-0.016256,1.127662
1674564413844,0.756085,0.138177,1.584088
1674564413853,0.749976,0.121789,1.570416
1674564413863,0.574585,0.195238,1.833042
1674564413874,0.571867,0.174183,1.820471
1674564413885,0.621870,0.530245,1.261083
1674564413894,0.621631,0.499143,1.246356
1674564413904,0.371522,0.221282,1.243617
1674564413915,0.375456,0.198562,1.236907
1674564413925,0.095647,1.557743,0.467721
1674564413935,0.110383,1.504103,0.457493
1674564413944,-0.818213,1.738025,0.018437
1674564413955,-0.781726,1.690019,0.031884
1674564413964,-1.943198,1.253506,-1.402963
1674564413974,-1.872187,1.220319,-1.348952
1674564413985,-3.166720,0.450349,-2.519299
1674564413994,-3.094800,0.445425,-2.449657
1674564414004,-3.502650,0.645549,-2.494006
1674564414014,-3.436950,0.640994,-2.427744
1674564414024,-2.684674,0.653049,-3.658952
1674564414034,-2.586074,0.661416,-3.548236
1674564414044,-1.597637,0.389159,-3.223382
1674564414055,-1.517923,0.399458,-3.126811
1674564414066,-0.238754,1.054844,-2.163645
1674564414075,-0.211744,1.040436,-2.137935
1674564414085,0.452576,0.664052,-1.478055
1674564414096,0.465986,0.647943,-1.469254
1674564414106,0.891083,0.973887,0.142747
1674564414115,0.892902,0.949971,0.133916
1674564414125,1.693571,0.895296,1.243252
1674564414135,1.673180,0.884769,1.213664
1674564414146,2.037988,0.308474,2.436782
1674564414155,2.000171,0.313996,2.394028
1674564414166,2.424869,0.327437,2.555287
1674564414175,2.378611,0.331976,2.503376
1674564414185,1.890729,-0.333520,1.382782
1674564414195,1.855213,-0.318939,1.348885
1674564414205,1.478494,-0.128310,1.220332
1674564414215,1.452168,-0.120085,1.194643
1674564414226,1.366863,-1.363276,0.874215
1674564414236,1.334514,-1.323469,0.856301
1674564414246,0.359416,0.527404,0.153127
1674564414257,0.351986,0.517247,0.140574
1674564414267,-0.629055,0.057317,-0.462633
1674564414276,-0.619596,0.059423,-0.451513
1674564414287,-1.239079,-0.478219,-1.062963
1674564414297,-1.215481,-0.457127,-1.027858
1674564414307,-1.855593,-0.208867,-1.645848
1674564414317,-1.822083,-0.187605,-1.598937
1674564414327,-2.465425,0.048248,-2.209445
1674564414337,-2.417512,0.064671,-2.147115
1674564414347,-2.331930,0.603408,-2.796740
1674564414357,-2.285185,0.607786,-2.739681
